feature_name,MAE_norm,mean,Norm_Coeff_age,Norm_Coeff_age2,Norm_Intercept
A2009-ctx-lh-G_and_S_frontomargin_GrayVol,0.5655651018063361,0.27904086781410903,-0.025472150803481846,9.004389338182641e-05,0.806698883205636
A2009-ctx-lh-G_cingul-Post-dorsal_GrayVol,0.5756780891729212,0.278833890910078,-0.07197411710412686,0.0006122834405246549,1.7815702639141096
ASEG-Left-Accumbens-area_normMean,0.5174138093471772,0.27798715231620374,-0.001974623928256715,-6.79578010106337e-05,0.14129283260500405
A2009-ctx-rh-G_pariet_inf-Angular_GrayVol,0.5559798679349484,0.2773368926215411,-0.04759892303121401,0.0002960462804727969,1.3264143236871901
ASEG-wm-lh-caudalanteriorcingulate_normStdDev,0.5959533274285215,0.27732552271888206,0.00040461979773407226,0.0001652942236370413,-0.23537215679461448
A2009-ctx-rh-G_front_middle_ThickAvg,0.5275643898121609,0.27642067448365976,-0.07622861822976151,0.0006026525305730066,1.9714067522869907
ASEG-wm-lh-precentral_normMean,0.5787140785216084,0.2746202545582471,-0.11461562039282569,0.0014108326200113126,2.1370022898399292
ASEG-WM-hypointensities_normStdDev,0.673613156200266,0.2745511293735044,-0.05094560957329866,0.0007996013371349975,0.7525685207856089
A2009-ctx-lh-S_temporal_sup_GrayVol,0.5784612186891203,0.2740781274051027,-0.03803757626012209,0.00027083181433516925,1.0487775122167324
A2009-ctx-lh-G_front_inf-Opercular_ThickStd,0.598765726997024,0.27286024923705526,-0.03526697414983424,0.00039441355698265946,0.685439620650838
A2009-ctx-lh-S_temporal_transverse_ThickAvg,0.5711684319867194,0.27228579037268513,-0.030442965725203483,0.0001705325898388636,0.9011558257956184
A2009-ctx-rh-G_precentral_ThickAvg,0.5732229517617258,0.27171346820713943,-0.044120996201723356,0.0002943767886537345,1.2264602684325345
ASEG-CC_Mid_Anterior_normStdDev,0.6278642501453889,0.27157881082012364,-0.0228280623779179,0.00045847122577508055,0.13123732827837142
A2009-ctx-lh-G_oc-temp_med-Lingual_GrayVol,0.5723345339513495,0.2713046836648279,-0.025753748090657693,0.0002529272951566299,0.5776028086996676
A2009-ctx-lh-G_front_middle_ThickStd,0.5799017230151345,0.27075269575074873,-0.12477045190429881,0.0014525818591261876,2.463143556276742
A2009-ctx-lh-G_oc-temp_lat-fusifor_GrayVol,0.6004746633408619,0.26976570369923963,0.004717562758377934,-0.00019302638570794194,0.1438584411429003
A2009-ctx-lh-Lat_Fis-ant-Horizont_GrayVol,0.6121271614680701,0.2693950665319428,-0.018557497938048107,4.514190809148813e-05,0.6291680141480862
A2009-ctx-rh-S_front_middle_ThickStd,0.54384822288547,0.26881669527396335,-0.08999273720376696,0.0009317980128843785,1.9501592092230915
ASEG-CC_Mid_Anterior_normMean,0.5826421922101244,0.26878517198418206,0.051259545809511,-0.0006094001093109077,-0.9845032200063495
A2009-ctx-rh-G_front_inf-Triangul_GrayVol,0.5880043868415286,0.2678111597181847,-0.019853167825125383,3.3884504914120066e-05,0.723162200036072
A2009-ctx-lh-G_pariet_inf-Supramar_ThickAvg,0.5265959425149684,0.26757836592093454,-0.08154423765360772,0.0006501900551099346,2.0322261301544873
A2009-ctx-lh-G_and_S_cingul-Mid-Post_ThickAvg,0.5395458390914405,0.26665198382492167,-0.09757998262285701,0.000936040567927693,2.2037343136219842
A2009-ctx-lh-S_collat_transv_post_ThickAvg,0.5878075440830722,0.266371537306774,-0.04896788895038082,0.0003550520749911238,1.2968788119939763
A2009-ctx-lh-G_rectus_GrayVol,0.5380016930849807,0.26585385663718447,-0.028241727341418003,-9.320576041701612e-06,1.0775541096670331
A2009-ctx-lh-G_postcentral_ThickStd,0.5638519664659113,0.26440771762834314,-0.06123611117434117,0.0005489369927811563,1.411816938154927
ASEG-Right-VentralDC_Volume_mm3,0.593269756383327,0.2636662527013271,0.0859613843313323,-0.0011636892888218465,-1.447284969700634
ASEG-CC_Posterior_normMean,0.6065283880914394,0.26348226648227147,-0.02606020944950178,0.0003501091710712589,0.4674694702353943
ASEG-CC_Central_Volume_mm3,0.5322058547736895,0.26269824505921685,0.01909216586593627,-0.00044036184965398227,-0.03839288682765219
ASEG-Right-Cerebellum-White-Matter_normStdDev,0.6131900687899826,0.262389864759319,-0.02726672807138622,0.00039135850750054036,0.47429904336203177
A2009-ctx-lh-G_temp_sup-Lateral_GrayVol,0.5429489987822672,0.26076047510009837,-0.05082267063165421,0.00042042932191484986,1.2263546570070092
ASEG-Left-Cerebellum-White-Matter_Volume_mm3,0.5963227863084398,0.2604520146578016,0.06025274731604835,-0.0006846678158385249,-1.2233727865565258
A2009-ctx-lh-G_pariet_inf-Angular_GrayVol,0.5640128955011458,0.26039993491516816,-0.05135259534182805,0.00036175918942460807,1.420912357223875
A2009-ctx-rh-S_collat_transv_post_ThickAvg,0.560365411441096,0.2594032488024918,-0.06205394901984315,0.0005889100381488849,1.4033995507441424
A2009-ctx-lh-G_occipital_middle_ThickStd,0.6026415927396488,0.2576190050762112,-0.030503559156929663,0.00041374649755068624,0.49475403805800333
A2009-ctx-rh-G_precuneus_ThickAvg,0.5904283142971285,0.2575527484896477,-0.11112280254229734,0.0011495287755151117,2.3960490442089744
A2009-ctx-lh-G_cuneus_ThickStd,0.5635530200464048,0.2568178601162686,-0.08620598806059342,0.0008822732279959437,1.893549997313076
A2009-ctx-lh-G_and_S_transv_frontopol_ThickAvg,0.5935881521397999,0.2563815302344179,-0.07052415928672706,0.000607482057954674,1.754400062387012
A2009-ctx-lh-S_circular_insula_inf_ThickStd,0.6018766718074656,0.2539497522194727,-0.024158212932128078,0.0004057158254763244,0.28288481968694834
A2009-ctx-rh-G_and_S_cingul-Mid-Ant_ThickAvg,0.5536745172004651,0.25381232780891055,-0.09477685145089752,0.0008376971072700597,2.291524760294171
A2009-ctx-lh-G_orbital_ThickStd,0.6157438797682382,0.25379212928401634,-0.060500307411869826,0.0006743147644543701,1.2262309931112547
ASEG-Right-Thalamus_normStdDev,0.537095231713687,0.2531154905911166,-0.0015035330503438806,0.00025615911793754417,-0.3626030578508005
