feature_name,Norm_Coeff,Hearing_Coeff,Norm_Intercept,Hearing_Intercept,mean,Norm_Coeff_age,Norm_Coeff_age2
A2009-ctx-lh-S_intrapariet_and_P_trans_GrayVol,,,1.1601059062672494,,1.0499208497613965,-0.03275195389713927,0.00015490698489623782
A2009-ctx-lh-G_and_S_frontomargin_ThickStd,,,1.7449811225880185,,1.0498850168258973,-0.06401166874598506,0.0005210425785388156
A2009-ctx-lh-G_temp_sup-Plan_tempo_ThickAvg,,,0.965198955142015,,1.0473708355661997,-0.0196653538594533,-3.202158606916505e-05
A2009-ctx-rh-G_and_S_frontomargin_GrayVol,,,1.250255519356585,,1.0470050189872615,-0.0393620220651589,0.00023212370331527943
A2009-ctx-lh-G_temporal_middle_ThickStd,,,2.2402553386138613,,1.0461204551803294,-0.09604686412271221,0.000957639038774353
ASEG-wm-rh-precentral_Volume_mm3,,,-1.650148105352587,,1.0459190794181483,0.06926599867690045,-0.000650213813999432
ASEG-wm-lh-fusiform_normMin,,,0.5735478975775797,,1.042927842318851,-0.024222157246612242,0.00024330041967914252
ASEG-wm-lh-postcentral_Volume_mm3,,,-1.1854895258004066,,1.041333787169286,0.05031726839138784,-0.0004813173324404374
A2009-ctx-rh-G_front_inf-Triangul_ThickStd,,,2.2902460432230756,,1.0407532448481338,-0.10110390020468864,0.001033359473896217
ASEG-Left-Lateral-Ventricle_normStdDev,,,0.10097347556599236,,1.0406518647596057,0.023292461191164744,-0.0005152756508768432
ASEG-Right-Inf-Lat-Vent_Volume_mm3,,,0.33722305280292253,,1.0405480334591424,-0.03579846592548469,0.0006203575703636572
A2009-ctx-rh-G_precuneus_ThickAvg,,,1.727494516854595,,1.0400215826593506,-0.05988649581426482,0.000431350146629108
ASEG-wm-rh-isthmuscingulate_normRange,,,0.7068609018084083,,1.038524490929251,-0.04362647295615845,0.0005986126429923893
ASEG-WM-hypointensities_normRange,,,0.3101886248686197,,1.037639638150727,-0.02731701072846164,0.00044953491171410614
ASEG-CSF_Volume_mm3,,,-0.5236870727533439,,1.0365874038847158,0.009415998301874904,6.60696204822872e-05
A2009-ctx-lh-G_front_inf-Opercular_GrayVol,,,1.908002589834358,,1.034861091934804,-0.059226280608329504,0.0003773163071612487
A2009-ctx-lh-G_and_S_subcentral_ThickAvg,,,1.798147755036648,,1.0327918457099992,-0.05594736807885814,0.0003511663497627108
A2009-ctx-rh-G_and_S_cingul-Ant_ThickAvg,,,2.1197075139689927,,1.032015955499981,-0.07162305462289588,0.0005169725644851322
A2009-ctx-lh-G_occipital_middle_ThickStd,,,0.8953686122070754,,1.0318143152863584,-0.0576497678952146,0.0007569599463636043
A2009-ctx-lh-S_oc_middle_and_Lunatus_ThickAvg,,,0.6622672272295703,,1.0318071269371925,-0.017445506072258497,4.9808711604276e-05
A2009-ctx-rh-G_insular_short_ThickAvg,,,0.9694580220079018,,1.0314599352308826,-0.027994673264505925,0.0001319963868976651
A2009-ctx-lh-G_orbital_ThickAvg,,,1.8924912998950774,,1.0302698473486522,-0.06450956988227509,0.00047035322783187155
A2009-ctx-lh-G_temporal_inf_ThickAvg,,,0.6826110182024576,,1.0300395979855583,-0.016060553636731523,2.3625575500408415e-05
A2009-ctx-lh-Lat_Fis-ant-Vertical_ThickAvg,,,1.3060526673672535,,1.029685609995229,-0.04014744448584459,0.00022797067197101117
ASEG-wm-rh-parahippocampal_normMean,,,-1.344693856190921,,1.028777850793212,0.056443283800596045,-0.0005278578406436434
ASEG-wm-rh-fusiform_normMean,,,-0.2209606971938949,,1.027353152785056,0.014671726719803999,-0.0002013454461237675
ASEG-wm-lh-lingual_Volume_mm3,,,-1.3683130442346525,,1.027198687862151,0.06689859449058473,-0.0007294127708381239
A2009-ctx-lh-G_pariet_inf-Angular_ThickAvg,,,1.8747236600039157,,1.0264337244588155,-0.06205920103061099,0.00041854789103525027
A2009-ctx-rh-G_front_inf-Triangul_ThickAvg,,,2.1405574998458348,,1.0262758301173873,-0.07406479459034297,0.0005347122303455005
A2009-ctx-rh-S_intrapariet_and_P_trans_ThickAvg,,,1.4238486372297279,,1.0258744737615377,-0.045265398882025194,0.0002863482283643081
ASEG-wm-lh-pericalcarine_Volume_mm3,,,-0.7131998782451113,,1.0257826080746537,0.031386563468207625,-0.0003163957499404838
A2009-ctx-lh-S_central_ThickAvg,,,1.0655785302188605,,1.0254179940096264,-0.03729168039657916,0.00028269565492695036
A2009-ctx-lh-G_oc-temp_lat-fusifor_GrayVol,,,0.371479040374813,,1.0233457564535162,-0.001718641562415963,-0.0001330789663636595
ASEG-Left-Pallidum_normMean,,,-3.0430648143266548,,1.022745403573396,0.14513830772333833,-0.0016299132129277058
ASEG-wm-lh-superiorfrontal_Volume_mm3,,,-1.1713708906203344,,1.020748048472878,0.05954141874151334,-0.0006777247937382346
ASEG-Right-Hippocampus_Volume_mm3,,,-0.9173084972256897,,1.0198434264531306,0.05851478698426916,-0.0007714571435053504
A2009-ctx-lh-G_and_S_occipital_inf_ThickAvg,,,1.1081735163233317,,1.0187785252252048,-0.040470921305761194,0.00033690553490042764
ASEG-wm-rh-inferiortemporal_normMean,,,0.7725431051728723,,1.0184230668656593,-0.028795044654604415,0.00023091722629418302
A2009-ctx-rh-S_temporal_transverse_ThickAvg,,,0.4251850351449738,,1.0181722457451927,5.863850564187773e-05,-0.00018100221511405058
A2009-ctx-rh-S_cingul-Marginalis_ThickStd,,,1.3230865517107837,,1.0181059117540294,-0.055859187270595745,0.0005384640380327003
A2009-ctx-lh-G_pariet_inf-Angular_ThickStd,,,1.385128669457118,,1.018031366544029,-0.06728714558394458,0.0007370916600094566
A2009-ctx-rh-S_front_inf_ThickStd,,,1.7877053202572912,,1.0176755964108106,-0.07367275296456567,0.000698235979176805
A2009-ctx-lh-G_and_S_cingul-Ant_ThickAvg,,,2.0445750318562643,,1.0171298969254587,-0.07106427223588088,0.0005060726972787807
A2009-ctx-lh-Pole_temporal_ThickStd,,,1.2456074625825382,,1.017121104172667,-0.046100579465970924,0.00038836551581419675
A2009-ctx-rh-S_intrapariet_and_P_trans_ThickStd,,,1.6011347541408918,,1.0159884171947133,-0.06916331778200924,0.0006753036587700849
A2009-ctx-rh-G_front_inf-Opercular_ThickStd,,,0.5094153933768288,,1.0145844964319157,-0.024356215736036618,0.00027002214922461
A2009-ctx-rh-G_precentral_GrayVol,,,0.435097927968726,,1.0115338682516484,-0.006959003132455464,-6.34978725216191e-05
A2009-ctx-lh-G_Ins_lg_and_S_cent_ins_ThickAvg,,,1.2350467852453129,,1.0110834669481636,-0.03318186759015982,0.00012656969587639946
A2009-ctx-rh-S_subparietal_ThickStd,,,1.2936453747314653,,1.0104686467516613,-0.05490577879722043,0.0005395279513686021
A2009-ctx-lh-G_oc-temp_med-Lingual_GrayVol,,,0.4490253014162481,,1.0096642318272355,-0.006693095975265914,-5.5449385797586976e-05
A2009-ctx-lh-S_subparietal_ThickAvg,,,1.412776564209431,,1.0090436100451752,-0.04403552977658834,0.0002563514667484046
ASEG-CC_Mid_Posterior_normMin,,,0.6476786929150521,,1.0085609882712412,-0.031728465942518026,0.00032989783681166716
A2009-ctx-rh-S_circular_insula_inf_ThickAvg,,,1.2168910396459351,,1.0077988787669543,-0.03133732655024769,8.325905622668323e-05
A2009-ctx-rh-G_precentral_ThickAvg,,,0.917044932623913,,1.0075159240785165,-0.028007425329222894,0.00015029914402822316
A2009-ctx-rh-G_Ins_lg_and_S_cent_ins_ThickStd,,,0.7921452909869282,,1.007279426400081,-0.027256903039029716,0.0002129913162033272
ASEG-WM-hypointensities_Volume_mm3,,,1.6095733775984584,,1.006840294245966,-0.10642581517135466,0.0015087751811883356
A2009-ctx-lh-G_and_S_cingul-Ant_ThickStd,,,1.9636030991017877,,1.0058877717826074,-0.08922566405326697,0.0009427352321471799
ASEG-wm-rh-postcentral_Volume_mm3,,,-1.3349523927072664,,1.0055175226684099,0.05575956033422211,-0.0005363737378110811
ASEG-wm-rh-caudalanteriorcingulate_normMin,,,-0.6455081336347411,,1.0051338998803945,0.04556348307740151,-0.0006059275230045237
A2009-ctx-rh-G_and_S_cingul-Mid-Post_ThickStd,,,1.3442126634827536,,1.0037677644289231,-0.054966007461885596,0.0005132262971389225
A2009-ctx-rh-S_precentral-inf-part_ThickAvg,,,1.2601951187452842,,1.0033413998632488,-0.04386428712036198,0.0003221481442569122
A2009-ctx-rh-G_and_S_occipital_inf_ThickAvg,,,0.8766256207117497,,1.0032820835585743,-0.027805559461086742,0.00016608515861856648
A2009-ctx-rh-S_precentral-inf-part_ThickStd,,,0.8458038942243388,,1.0020833924115011,-0.04024500664931713,0.00044867562591676725
A2009-ctx-rh-Lat_Fis-post_ThickAvg,,,2.100410068900729,,1.0011492968632478,-0.06386604690098849,0.0003549962577642848
ASEG-CC_Mid_Anterior_normStdDev,,,-0.21547860621374015,,1.0011397355818579,-0.012486871211340544,0.00034876331133298807
A2009-ctx-lh-G_temporal_middle_ThickAvg,,,1.6009863156459432,,1.000731197728685,-0.04904696966856512,0.0002791850815865377
A2009-ctx-rh-S_collat_transv_post_ThickAvg,,,0.9365235928167834,,0.9997858651415068,-0.027389226020469084,0.00013598479364762702
ASEG-CC_Central_normStdDev,,,0.27851125873468396,,0.9974935485752306,-0.028771122601074586,0.000473200941092343
A2009-ctx-lh-S_circular_insula_inf_ThickStd,,,0.3123392790823551,,0.9973905664377624,-0.02622105809488183,0.00039552003170332975
ASEG-wm-rh-middletemporal_normMean,,,1.2748236882605137,,0.9951739698169154,-0.05002427770304636,0.00044465612173836134
ASEG-CC_Anterior_normStdDev,,,0.06105971530849792,,0.994343035313697,-0.012667815192005508,0.0002682289110552948
A2009-ctx-rh-S_front_sup_ThickStd,,,1.7755845782601003,,0.9937990527061334,-0.06773969366187085,0.0005962161675444225
A2009-ctx-lh-S_temporal_sup_GrayVol,,,1.1600347736096346,,0.9935120673080644,-0.03028602694490484,9.99030611932705e-05
A2009-ctx-rh-G_pariet_inf-Angular_GrayVol,,,1.4550520099291644,,0.9931272172338284,-0.04296196083695938,0.0002304069347606334
ASEG-WM-hypointensities_normMean,,,0.22727055266588814,,0.9930057346766349,-0.015392076495753774,0.00021631974503982882
A2009-ctx-rh-S_parieto_occipital_ThickAvg,,,1.623833304035791,,0.9900434236984725,-0.044162908670298776,0.00018173590374678588
ASEG-wm-rh-precuneus_normStdDev,,,0.23820287434454118,,0.9899184517808965,-0.018476275049952598,0.000280364485005584
A2009-ctx-rh-G_temporal_inf_ThickAvg,,,0.32318865483070447,,0.9897283101718,-0.0010168583909190663,-0.00012446732272507777
ASEG-wm-rh-parsopercularis_normMean,,,0.33227915748213493,,0.9893365145887963,-0.01194253946706066,8.128994451757188e-05
A2009-ctx-rh-G_and_S_occipital_inf_ThickStd,,,0.13512567483062077,,0.9892885861827437,-0.015696042521526295,0.00025189457144709197
ASEG-wm-rh-caudalanteriorcingulate_normRange,,,0.6658289762424431,,0.9880083683737945,-0.04793073071258949,0.0006553412906093236
ASEG-wm-rh-isthmuscingulate_normMin,,,-0.6810505745323144,,0.9877934789299819,0.044996519500864585,-0.0006465102476581567
A2009-ctx-rh-Lat_Fis-ant-Horizont_ThickAvg,,,1.9510039632336378,,0.9874926193435964,-0.07029142827153574,0.0005508968926989771
ASEG-wm-rh-superiorfrontal_Volume_mm3,,,-0.8387006208272081,,0.9855873068380008,0.04581375945082877,-0.0005314123102993938
ASEG-wm-rh-temporalpole_normMean,,,0.96638185750217,,0.9847586148186905,-0.03605260500048717,0.0003086584861407903
ASEG-wm-rh-fusiform_normStdDev,,,0.3177343580385022,,0.9845648177394947,-0.023670026729963493,0.00034523387960329007
ASEG-wm-rh-medialorbitofrontal_Volume_mm3,,,-1.1503778392319743,,0.9844582861498831,0.05293967274533367,-0.0005541030896495315
ASEG-wm-lh-caudalanteriorcingulate_normMin,,,-0.844211069009464,,0.9834149413719847,0.059872730481318324,-0.000848514432682402
A2009-ctx-rh-G_oc-temp_med-Lingual_GrayVol,,,0.7037952463883266,,0.9827474744508099,-0.02245646706366232,0.00014190518123968212
ASEG-CC_Mid_Posterior_Volume_mm3,,,-0.6542444773937496,,0.982107552780759,0.040694836919918966,-0.0005199420960922637
ASEG-wm-rh-parstriangularis_Volume_mm3,,,-0.9176427581787314,,0.982067444409595,0.04854993136263002,-0.0005673710456716443
A2009-ctx-rh-S_central_GrayVol,,,-0.5763898827424718,,0.9816040557921424,0.022706598590466042,-0.00019671337070848103
A2009-ctx-lh-S_intrapariet_and_P_trans_ThickAvg,,,2.2467815926463888,,0.980549990037914,-0.07905584697141631,0.0006088099529317256
A2009-ctx-lh-S_subparietal_ThickStd,,,1.708714700773817,,0.978428861717311,-0.07469062087683896,0.0007571628082802402
A2009-ctx-lh-S_postcentral_GrayVol,,,0.7455535329996522,,0.9783743585279004,-0.022596660718911282,0.00014028378470424003
A2009-ctx-rh-S_temporal_sup_ThickAvg,,,1.8574153790185188,,0.9782970433271767,-0.05713594243429921,0.00031187935211055766
A2009-ctx-rh-G_rectus_ThickStd,,,1.8890222936650374,,0.9780122609247031,-0.07907006238916835,0.0007641876653947272
A2009-ctx-rh-S_precentral-sup-part_ThickAvg,,,1.0832703528730656,,0.9778430164088222,-0.041626667751855494,0.000360042839961626
ASEG-wm-lh-precuneus_Volume_mm3,,,-0.4328431389925135,,0.9765772841480769,0.03138501438218605,-0.000433151305343346
A2009-ctx-lh-S_interm_prim-Jensen_ThickAvg,,,0.6709665636954143,,0.9760678965725857,-0.020801225550622516,0.00013915440030989868
ASEG-Left-Thalamus_normRange,,,-0.7443299428434366,,0.9746617203685335,0.021117764712237575,-8.94235120557229e-05
ASEG-Right-Lateral-Ventricle_normStdDev,,,0.34328543618887375,,0.9739969825764404,0.014159030827248589,-0.0004472259827599606
ASEG-Left-Cerebellum-White-Matter_normMean,,,-1.2768317774374087,,0.9737478819301997,0.04676590919390053,-0.00038647605921114593
A2009-ctx-rh-G_and_S_transv_frontopol_ThickAvg,,,1.6488600131397244,,0.9731803969115822,-0.056705091012355956,0.00042574167421696415
ASEG-wm-rh-inferiortemporal_normRange,,,0.6959659925338302,,0.9727021560392702,-0.0294984404473177,0.0003117436011899642
ASEG-wm-rh-parahippocampal_normMin,,,-0.3820839487339798,,0.9724114347960603,0.010106960638323208,-5.106933467875556e-05
A2009-ctx-rh-G_and_S_cingul-Mid-Ant_ThickAvg,,,1.977580941765016,,0.972127656171323,-0.06433181948332495,0.0004288919474292508
A2009-ctx-rh-S_occipital_ant_ThickStd,,,1.0250433910927406,,0.9720774004738568,-0.04718875442152305,0.0005139252113318658
A2009-ctx-rh-S_subparietal_GrayVol,,,1.2952608667434697,,0.9717607787708078,-0.03520524455868418,0.0001517313721375502
ASEG-wm-lh-caudalanteriorcingulate_normRange,,,1.0296345702146985,,0.9714949682507488,-0.0648293103136471,0.0008806621558348716
ASEG-wm-rh-pericalcarine_normMin,,,-0.5142350122836716,,0.9706021218824862,0.025816825758883045,-0.0002813048237462124
ASEG-wm-lh-lateraloccipital_normRange,,,0.5419753196317935,,0.9705878034248747,-0.029171258300034256,0.0003630017949466301
A2009-ctx-rh-G_temporal_middle_ThickAvg,,,1.599954355106159,,0.9701728225019678,-0.051611734036893654,0.0003295273663699172
ASEG-wm-rh-bankssts_normMean,,,0.3305643300976711,,0.9695428846927897,-0.009504614122249693,3.085651988496817e-05
A2009-ctx-lh-G_and_S_subcentral_ThickStd,,,1.3946328034668118,,0.9692624240714999,-0.06586520544295846,0.0007157496172756765
A2009-ctx-lh-Pole_occipital_ThickAvg,,,0.1333433002238129,,0.9682565366786509,-0.008693122553261316,0.00011015103373932403
ASEG-wm-rh-isthmuscingulate_normMean,,,-0.7523246885823217,,0.9680766156557224,0.05086127996994221,-0.0006942018365319558
A2009-ctx-lh-S_collat_transv_post_GrayVol,,,0.3285704929520789,,0.9674376996320093,4.46815901558037e-05,-0.00014417738098456112
