feature_name,Norm_Coeff,Hearing_Coeff,Norm_Intercept,Hearing_Intercept,mean,Norm_Coeff_age,Norm_Coeff_age2
ASEG-Left-Amygdala_Volume_mm3,,,-0.872231290355705,,0.9232824438468898,0.06178362388459294,-0.0008529264564389815
ASEG-CC_Mid_Anterior_normStdDev,,,-0.21547860621374015,,0.9211062951555652,-0.012486871211340544,0.00034876331133298807
ASEG-CC_Mid_Posterior_normStdDev,,,0.0014421856195517384,,0.9204620034455261,-0.018359150916514428,0.0003650762232396305
A2009-ctx-lh-G_oc-temp_lat-fusifor_ThickAvg,,,0.6344682509020472,,0.9200828826045029,-0.012690653590685266,-3.3004501835126464e-05
ASEG-wm-rh-caudalanteriorcingulate_normMin,,,-0.6455081336347411,,0.9189365707980123,0.04556348307740151,-0.0006059275230045237
ASEG-wm-rh-isthmuscingulate_normMin,,,-0.6810505745323144,,0.9189008985665801,0.044996519500864585,-0.0006465102476581567
A2009-ctx-rh-S_circular_insula_inf_ThickAvg,,,1.2168910396459351,,0.9187618961681662,-0.03133732655024769,8.325905622668323e-05
A2009-ctx-rh-G_oc-temp_lat-fusifor_ThickAvg,,,1.2589843607161597,,0.9179496083336479,-0.03821036847250655,0.00020711857430777097
ASEG-Right-Accumbens-area_Volume_mm3,,,0.12123912262703117,,0.9175394353445702,0.01951509756866379,-0.00044860724997950683
ASEG-wm-lh-insula_normStdDev,,,0.33356108249067795,,0.9174090974578976,-0.01238216534159131,0.0001103718119690849
ASEG-wm-rh-lateralorbitofrontal_normStdDev,,,0.2329274889660842,,0.9162381977662768,-0.010228808580529996,0.00010808458748554652
A2009-ctx-rh-G_subcallosal_ThickAvg,,,-0.3277396582498867,,0.9154474559946769,0.02984454280800144,-0.0004661372303145773
ASEG-wm-lh-superiorfrontal_normStdDev,,,-0.6499796251560439,,0.915238702072016,0.02491455898357767,-0.00020003557420628467
A2009-ctx-lh-G_parietal_sup_ThickStd,,,0.9740362731040193,,0.915188157814032,-0.05798065076416377,0.0007537013709185723
A2009-ctx-lh-G_cingul-Post-dorsal_ThickAvg,,,1.8392548966611983,,0.9150997105876076,-0.05429571723730652,0.0002749872477280544
ASEG-wm-rh-inferiorparietal_normStdDev,,,-0.5646811840725257,,0.9148698310192158,0.022890119970061542,-0.00017061928416135008
A2009-ctx-lh-S_circular_insula_inf_ThickStd,,,0.3123392790823551,,0.9143182874410892,-0.02622105809488183,0.00039552003170332975
ASEG-wm-rh-caudalanteriorcingulate_normRange,,,0.6658289762424431,,0.9135172103479364,-0.04793073071258949,0.0006553412906093236
ASEG-wm-rh-superiortemporal_normStdDev,,,-0.04856326669154101,,0.913265233525757,0.001460789515128157,5.539099752934584e-06
A2009-ctx-lh-G_subcallosal_ThickAvg,,,0.6070910070976725,,0.9130933510361291,-0.00840887211521517,-0.00010198098151412246
ASEG-Left-Hippocampus_Volume_mm3,,,-0.4885626602321262,,0.9117282788995894,0.04185248456110565,-0.0006217280561889816
ASEG-Right-Caudate_normStdDev,,,-0.9303027279966966,,0.9114768947650329,0.02850372161160543,-0.00015056857318730544
A2009-ctx-lh-G_precentral_ThickAvg,,,1.2438584529749428,,0.9112137044598773,-0.03542033094156192,0.00017608250105396106
ASEG-wm-rh-supramarginal_normStdDev,,,-0.42564535732547326,,0.9108550457737862,0.018176675295682326,-0.00015318667345703198
ASEG-CC_Central_Volume_mm3,,,-0.075815278711305,,0.9106165650660298,0.023666182805308956,-0.0004346835790657664
A2009-ctx-lh-S_circular_insula_sup_ThickAvg,,,2.1734357837399525,,0.9097518355040637,-0.0654347757574503,0.0003690394727998731
A2009-ctx-lh-Lat_Fis-post_ThickAvg,,,1.6872604824970252,,0.908768086108811,-0.04607200069386242,0.0001897460963095511
A2009-ctx-rh-G_insular_short_ThickAvg,,,0.9694580220079018,,0.9080907373258162,-0.027994673264505925,0.0001319963868976651
A2009-ctx-lh-S_oc_middle_and_Lunatus_ThickAvg,,,0.6622672272295703,,0.9080615605237979,-0.017445506072258497,4.9808711604276e-05
ASEG-wm-rh-isthmuscingulate_normStdDev,,,0.876106034749869,,0.9079965162919134,-0.059160827561186236,0.0008193934899650635
ASEG-Left-Inf-Lat-Vent_Volume_mm3,,,0.4300482957214269,,0.9078669079786115,-0.04822630853966225,0.000850339307378662
ASEG-wm-lh-isthmuscingulate_normMin,,,-0.2932450541983882,,0.9075344944964401,0.02262995625513037,-0.00035531310540776266
ASEG-Right-Caudate_normMean,,,-0.12423411422889553,,0.9068266821022849,0.0006356524628046883,3.57766915707608e-05
ASEG-Right-Pallidum_normStdDev,,,0.19864122275252438,,0.9060414037019926,-0.015190265274529985,0.00026720244697360556
ASEG-Left-Hippocampus_normMean,,,-0.015581935048915231,,0.9053964519667954,0.0068998624453553105,-0.00015728904670890833
A2009-ctx-lh-G_temp_sup-G_T_transv_ThickAvg,,,0.810542486495696,,0.9050362564252661,-0.025164772790413247,0.00014803354535121004
ASEG-wm-lh-parsopercularis_normStdDev,,,0.13555207765547014,,0.9040811180707772,-0.010939537988407383,0.00017938224244351214
A2009-ctx-lh-G_and_S_cingul-Ant_ThickStd,,,1.9636030991017877,,0.9034313049491268,-0.08922566405326697,0.0009427352321471799
ASEG-wm-lh-supramarginal_normStdDev,,,-0.47853325113338296,,0.9034260200627946,0.021715182965466415,-0.00018976421241206912
A2009-ctx-lh-S_orbital-H_Shaped_ThickStd,,,2.2019422486683293,,0.903163591076938,-0.0982999995349924,0.0010091864781835208
ASEG-wm-lh-isthmuscingulate_normRange,,,0.20416502614360385,,0.9028158530155249,-0.018465683101581327,0.0002855174949007727
ASEG-wm-lh-frontalpole_normStdDev,,,-0.4392299993654268,,0.9018207256072341,0.01991656076174883,-0.00018967716598755564
A2009-ctx-lh-G_front_inf-Opercular_ThickAvg,,,1.8695624354969989,,0.9015062706419115,-0.05833461496413691,0.00033966824684894515
A2009-ctx-lh-G_occipital_middle_ThickStd,,,0.8953686122070754,,0.901307783297975,-0.0576497678952146,0.0007569599463636043
ASEG-wm-rh-lingual_normStdDev,,,0.5880084406878916,,0.9009705746297945,-0.0353909676752268,0.0004597751531535406
A2009-ctx-rh-S_orbital-H_Shaped_ThickStd,,,1.6648337916483356,,0.9008097293562495,-0.07430333666906165,0.0007680591520237977
ASEG-Right-Cerebellum-Cortex_Volume_mm3,,,0.4190242845836487,,0.9003525515944698,0.002187218335875744,-0.00024307566405148853
A2009-ctx-lh-G_temp_sup-Plan_tempo_ThickAvg,,,0.965198955142015,,0.8999654065122136,-0.0196653538594533,-3.202158606916505e-05
ASEG-wm-lh-rostralmiddlefrontal_normStdDev,,,-0.5546629647276161,,0.8994041738679054,0.0229226806291075,-0.00018619930278729845
ASEG-wm-rh-isthmuscingulate_normRange,,,0.7068609018084083,,0.8993925228330526,-0.04362647295615845,0.0005986126429923893
ASEG-Left-Lateral-Ventricle_normMean,,,0.5666584509434047,,0.8986196894382193,-0.013107651418271827,2.1861935424682267e-06
A2009-ctx-rh-Lat_Fis-post_ThickAvg,,,2.100410068900729,,0.8985303997019983,-0.06386604690098849,0.0003549962577642848
ASEG-wm-lh-caudalmiddlefrontal_normMean,,,1.5745649070282854,,0.898315965039714,-0.06717981341173435,0.0006462517455768315
ASEG-Left-Caudate_normStdDev,,,-0.7616589015044848,,0.8979655440261418,0.017228075894915217,5.143445845385429e-06
ASEG-wm-lh-caudalmiddlefrontal_normStdDev,,,-0.49743375277815655,,0.8974313013267887,0.016868389174104378,-0.0001119178375959163
ASEG-wm-lh-superiorfrontal_normMin,,,0.8045270970853252,,0.8971690589447358,-0.022363422161348404,3.680862023563542e-05
ASEG-wm-rh-parstriangularis_normStdDev,,,-0.31710914049302874,,0.897124568099294,0.01030681570605966,-4.5218347443451756e-05
ASEG-wm-rh-caudalmiddlefrontal_normStdDev,,,-0.04026605655858645,,0.8969577761923622,-0.003706823514597589,0.00011461651729597639
ASEG-WM-hypointensities_Volume_mm3,,,1.6095733775984584,,0.8959515703138998,-0.10642581517135466,0.0015087751811883356
A2009-ctx-rh-G_and_S_occipital_inf_ThickStd,,,0.13512567483062077,,0.8958354475718269,-0.015696042521526295,0.00025189457144709197
ASEG-wm-rh-rostralmiddlefrontal_normStdDev,,,-0.4744170088255591,,0.894639396713299,0.01965301080679716,-0.00015222135664306894
ASEG-wm-lh-rostralmiddlefrontal_normRange,,,0.36520993557135983,,0.8945700098414471,-0.018695700914754303,0.00024597466629332405
A2009-ctx-lh-S_central_ThickStd,,,-0.26533319124050503,,0.8944232550836844,0.010003341489280936,-8.343326445568052e-05
A2009-ctx-lh-G_and_S_subcentral_ThickAvg,,,1.798147755036648,,0.8939939894708439,-0.05594736807885814,0.0003511663497627108
ASEG-Right-Thalamus_Volume_mm3,,,-0.2643625628701687,,0.8938563248717096,0.03919935069538542,-0.0006630841379824331
ASEG-wm-rh-medialorbitofrontal_normStdDev,,,-0.34029525174178177,,0.8932730095679575,0.009729444781206669,-4.5805561972841844e-05
ASEG-wm-lh-inferiorparietal_normStdDev,,,-0.45587924244521155,,0.8929214250433037,0.016798553894725395,-0.00011429156684118554
A2009-ctx-lh-G_rectus_ThickAvg,,,1.5187677027946775,,0.8895168656360704,-0.04667708730504168,0.0002735383529516122
ASEG-Left-choroid-plexus_normMean,,,0.36028172471123093,,0.8892665052282923,0.0006413281776932156,-0.00019542909692096504
A2009-ctx-rh-S_circular_insula_inf_ThickStd,,,-0.10277269812819069,,0.8883138528750778,-0.00596660799366524,0.00017585911146325464
A2009-ctx-rh-G_temp_sup-G_T_transv_ThickAvg,,,1.4124784497256717,,0.8880563204387436,-0.04663746131124977,0.00031314096928443424
ASEG-wm-rh-inferiortemporal_normStdDev,,,-0.46221775753920014,,0.8879979373862699,0.01624574382568492,-0.00011818091507774577
ASEG-Right-choroid-plexus_normMean,,,0.3197847196246038,,0.8874840677451491,0.00035417891223542844,-0.00014263115735541426
A2009-ctx-rh-G_parietal_sup_ThickStd,,,0.7518868877086112,,0.8874281228947924,-0.048249309405860204,0.0006440323853577703
ASEG-Right-Amygdala_normMean,,,0.1933280328559418,,0.886520071355169,-0.013615997669420057,0.00018065316880039282
ASEG-Left-Putamen_normMean,,,-1.7935305155896368,,0.8846321078662259,0.08365786485913328,-0.0009096810401287714
A2009-ctx-lh-S_central_ThickAvg,,,1.0655785302188605,,0.8836566951210988,-0.03729168039657916,0.00028269565492695036
ASEG-wm-lh-lingual_normMean,,,-0.6427503775699699,,0.883589624257205,0.025844098865716376,-0.0002265639568853143
ASEG-Right-Lateral-Ventricle_normMean,,,0.47315532332658294,,0.882414350844894,-0.010945775614660123,1.303493021880411e-05
A2009-ctx-rh-G_front_inf-Opercular_ThickAvg,,,2.0214731868829237,,0.882195304337825,-0.06322914582181673,0.0003929645278940757
ASEG-Right-Hippocampus_Volume_mm3,,,-0.9173084972256897,,0.8818762449788725,0.05851478698426916,-0.0007714571435053504
ASEG-wm-lh-rostralanteriorcingulate_normStdDev,,,-0.3586884996933797,,0.8818114860330799,0.004296480963578818,8.922752018920016e-05
ASEG-wm-lh-fusiform_normMin,,,0.5735478975775797,,0.8814662068207486,-0.024222157246612242,0.00024330041967914252
ASEG-Right-VentralDC_normStdDev,,,0.02637233264926528,,0.8811825364720764,-0.021603869077451848,0.0004125392091490528
A2009-ctx-lh-G_and_S_cingul-Ant_ThickAvg,,,2.0445750318562643,,0.8809686233554336,-0.07106427223588088,0.0005060726972787807
ASEG-Right-Putamen_Volume_mm3,,,0.4229863851662268,,0.8804227087007421,0.002406866787344532,-0.0002576546481522863
ASEG-WM-hypointensities_normMean,,,0.22727055266588814,,0.8802590643029086,-0.015392076495753774,0.00021631974503982882
A2009-ctx-lh-G_subcallosal_ThickStd,,,0.19028609904514357,,0.8793868351510965,0.006233454901409628,-0.00019284421476861312
A2009-ctx-lh-G_pariet_inf-Angular_ThickAvg,,,1.8747236600039157,,0.8793810373939206,-0.06205920103061099,0.00041854789103525027
ASEG-Left-Pallidum_normMin,,,-0.14732647742838584,,0.8790562784134301,0.014532713576804857,-0.0002539000828086188
A2009-ctx-rh-S_subparietal_ThickAvg,,,0.9875878267191578,,0.8789544644914051,-0.023584452221597538,3.797626641129607e-05
ASEG-wm-lh-transversetemporal_normStdDev,,,0.08091287294271789,,0.8787596335918653,-0.0010258833763604398,-1.9362003494019258e-05
ASEG-CC_Central_normRange,,,-0.3397296772969756,,0.8781179925040478,0.017837426138790427,-0.00020326058815473054
ASEG-4th-Ventricle_normMean,,,0.046220304223254106,,0.877963636468413,-0.0038842363148007485,3.8191344896591024e-05
A2009-ctx-rh-G_cingul-Post-dorsal_ThickAvg,,,1.8253260674015166,,0.8765689550419932,-0.05581685007920984,0.00032724031023546613
ASEG-wm-rh-superiorfrontal_normRange,,,0.28464768345500896,,0.8765063860158034,-0.027731327906030043,0.0004954780912679983
A2009-ctx-lh-G_pariet_inf-Supramar_ThickAvg,,,2.0336635603987756,,0.8764928701921955,-0.06891868470577425,0.0004844854407987225
ASEG-wm-rh-temporalpole_normStdDev,,,0.5169207036649397,,0.8758982823535428,-0.019370690898999777,0.00016539763588254602
ASEG-wm-lh-postcentral_normStdDev,,,-0.0734700461716905,,0.8752810643787099,0.00519601499792059,-5.5928021023090404e-05
A2009-ctx-rh-G_temp_sup-Plan_polar_ThickAvg,,,-0.33385115319577424,,0.8750879063962568,0.030707010607314407,-0.0004691040235025696
ASEG-Right-Pallidum_Volume_mm3,,,-1.4416770728274981,,0.8745166666508392,0.07193887524860551,-0.0007989309883642043
ASEG-CC_Mid_Anterior_normMean,,,-1.0764383449191655,,0.8743969677284615,0.058461196176181514,-0.0006930165863363849
ASEG-Right-Inf-Lat-Vent_Volume_mm3,,,0.33722305280292253,,0.8732641318396109,-0.03579846592548469,0.0006203575703636572
A2009-ctx-rh-S_parieto_occipital_ThickAvg,,,1.623833304035791,,0.8730902052290722,-0.044162908670298776,0.00018173590374678588
ASEG-wm-rh-fusiform_normStdDev,,,0.3177343580385022,,0.8730025250742344,-0.023670026729963493,0.00034523387960329007
ASEG-wm-lh-superiorfrontal_normMean,,,0.9747022575720787,,0.872836397834333,-0.04233183928957899,0.0004299250411749441
ASEG-wm-lh-insula_normRange,,,0.06992866076134381,,0.8727160036002284,-0.0073653225800223675,0.0001270101365033761
ASEG-Left-Cerebellum-White-Matter_Volume_mm3,,,-1.5633935113898172,,0.8726921096542246,0.07678906103200693,-0.0008557295127997248
A2009-ctx-rh-G_precentral_ThickStd,,,1.4736590501359883,,0.8724941502655033,-0.07731696625001314,0.0009159854252194898
A2009-ctx-rh-G_temporal_middle_ThickAvg,,,1.599954355106159,,0.8719457278109508,-0.051611734036893654,0.0003295273663699172
A2009-ctx-lh-Lat_Fis-ant-Vertical_ThickAvg,,,1.3060526673672535,,0.871791279098225,-0.04014744448584459,0.00022797067197101117
A2009-ctx-rh-S_temporal_sup_ThickAvg,,,1.8574153790185188,,0.8710452876726251,-0.05713594243429921,0.00031187935211055766
ASEG-wm-lh-rostralmiddlefrontal_normMean,,,0.9838531194901879,,0.8710317548780561,-0.04279410596491146,0.0004124821729300587
ASEG-wm-lh-lingual_normStdDev,,,-0.17085489128863826,,0.8709517206272526,0.002845368378397545,2.2869546500915655e-05
ASEG-wm-rh-bankssts_normStdDev,,,-0.08574646676139008,,0.8708795256656886,-0.0014677224055653628,7.677771672916915e-05
ASEG-wm-rh-superiorfrontal_normMin,,,0.41460693019128064,,0.8704055745406375,-0.0007602969990073512,-0.00022589814629442738
A2009-ctx-lh-S_intrapariet_and_P_trans_ThickAvg,,,2.2467815926463888,,0.8702987454860767,-0.07905584697141631,0.0006088099529317256
ASEG-wm-rh-fusiform_normMin,,,-0.11938567546152555,,0.8701842803899237,0.009823123531064785,-0.00015843615675263637
ASEG-Right-Thalamus_normRange,,,-0.49713584612854556,,0.8697333049600109,0.006687331844118875,0.00010766606267379958
A2009-ctx-lh-G_occipital_sup_ThickStd,,,0.027717882355700257,,0.8692062730876998,0.0030157977028344015,-7.154009585564593e-05
A2009-ctx-lh-S_occipital_ant_ThickAvg,,,1.111679240624977,,0.8690691927936169,-0.030679620812331648,0.0001318536355275615
ASEG-Left-Putamen_Volume_mm3,,,-0.08407860981185378,,0.8687898533494213,0.027023507894163377,-0.0005096218065751377
A2009-ctx-rh-G_and_S_subcentral_ThickAvg,,,1.5962801881283333,,0.8677443585704828,-0.049874316796758945,0.0003046541692498373
ASEG-wm-lh-insula_normMin,,,-0.002887379644037305,,0.8667620902323935,0.0034366461507358476,-8.940676935474528e-05
A2009-ctx-lh-S_precentral-inf-part_ThickAvg,,,1.4417904333243172,,0.8665322527223708,-0.040771778922184004,0.00018294799983432968
A2009-ctx-rh-S_oc-temp_lat_ThickAvg,,,0.9784337411092479,,0.8665321111673948,-0.027398947216188206,0.0001441809320878541
A2009-ctx-rh-S_oc-temp_lat_GrayVol,,,0.481788107629082,,0.8663395344494054,-0.0038537221394150905,-0.00013611587340180102
ASEG-Right-Putamen_normStdDev,,,-0.5043919008175128,,0.8660526348624293,0.02841188414045171,-0.0003445136200168827
ASEG-Left-Inf-Lat-Vent_normMean,,,-0.4953609733158767,,0.8660456857173854,0.0292384974578114,-0.0003715775123263289
A2009-ctx-rh-S_circular_insula_sup_ThickAvg,,,1.3692704815775438,,0.8659364292372834,-0.033897966949915107,6.957310967690184e-05
ASEG-wm-lh-temporalpole_normStdDev,,,0.2627960150114688,,0.8650858618767827,-0.004136891029441298,-1.217570970428387e-05
A2009-ctx-rh-S_occipital_ant_ThickAvg,,,0.8261722665851907,,0.8648627499592431,-0.02041490965681022,4.0264811774444044e-05
ASEG-wm-rh-lateraloccipital_normStdDev,,,-0.1395496659601523,,0.8647231799012524,0.008954683979732954,-9.308121244617542e-05
ASEG-wm-rh-medialorbitofrontal_normRange,,,0.15371240703199293,,0.8646498638873606,-0.01386442540293667,0.00021285999812061635
ASEG-wm-lh-inferiortemporal_Volume_mm3,,,-1.2636223537292537,,0.8646491853866567,0.06238003535354323,-0.0006857213500535945
ASEG-wm-rh-isthmuscingulate_normMean,,,-0.7523246885823217,,0.8643515712991886,0.05086127996994221,-0.0006942018365319558
A2009-ctx-rh-G_oc-temp_med-Lingual_ThickStd,,,0.6687530706931074,,0.8642826599347081,-0.011302122583390575,-7.876120131933807e-05
ASEG-wm-rh-paracentral_normRange,,,0.131112795964567,,0.864264480653895,-0.015265283956830598,0.00026489866429403385
ASEG-wm-lh-pericalcarine_normMean,,,-0.4615658485969652,,0.8642512536621388,0.01810331696093859,-0.00017048328320239087
ASEG-wm-lh-cuneus_normStdDev,,,-0.4147269084744058,,0.864235145868198,0.018094399094687186,-0.0001606533431744996
ASEG-wm-rh-cuneus_Volume_mm3,,,-0.9702519168550383,,0.8640483367191586,0.04698842523514616,-0.0005086863630995939
ASEG-wm-lh-parstriangularis_normMean,,,0.598314521312193,,0.8633981775023711,-0.025320300237828015,0.00023675713438382566
A2009-ctx-lh-S_postcentral_ThickAvg,,,2.3091087996626496,,0.8633115432628362,-0.08542769582075639,0.0007040436143144922
A2009-ctx-lh-G_occipital_sup_ThickAvg,,,1.0267506175992076,,0.8631520671200471,-0.03792009252187715,0.0003054969226883796
ASEG-wm-lh-middletemporal_normStdDev,,,-0.08533819853591455,,0.8631369938528839,0.0029725644509483204,1.6715664749636028e-06
ASEG-wm-lh-caudalmiddlefrontal_normRange,,,0.16181942809460187,,0.8631348175099051,-0.014081815181094902,0.00023077094698205737
ASEG-wm-rh-lateraloccipital_normMean,,,0.3781675638954827,,0.8624052056542922,-0.014587888896093401,0.00011861741912181505
A2009-ctx-lh-S_collat_transv_ant_ThickAvg,,,0.6794640031094483,,0.8620633825928465,-0.018492657186761637,7.294964567101811e-05
ASEG-Left-Pallidum_normRange,,,-0.10945317228276184,,0.86186211344235,-0.0009522653608157886,0.0001070679569742035
ASEG-Left-Caudate_normMean,,,-0.29959651617705363,,0.8602073548623774,0.0075418950364000495,-3.182922586998033e-05
A2009-ctx-lh-G_orbital_ThickAvg,,,1.8924912998950774,,0.8601615143891858,-0.06450956988227509,0.00047035322783187155
ASEG-wm-rh-postcentral_normStdDev,,,0.31632718262519577,,0.8600995927412648,-0.0089908595910894,5.223120056012284e-05
ASEG-wm-rh-lingual_normMean,,,-0.6579762818800695,,0.8600903703499144,0.031144023154376987,-0.00033015746563332343
ASEG-wm-rh-fusiform_normMean,,,-0.2209606971938949,,0.8600015179210752,0.014671726719803999,-0.0002013454461237675
A2009-ctx-lh-G_cingul-Post-ventral_ThickStd,,,-0.17192787970621268,,0.8594751602238084,0.00033230718291404925,6.23233002828563e-05
A2009-ctx-rh-G_front_sup_ThickStd,,,2.30602560344952,,0.8593625365486137,-0.09100274247906111,0.0008291249367550627
ASEG-wm-rh-fusiform_normRange,,,0.3984528674234296,,0.8582619615795885,-0.025463941690463888,0.00033327243826657816
ASEG-wm-lh-superiorparietal_normStdDev,,,-0.4977403059156973,,0.858080204405869,0.0218528256406771,-0.00019241380410018675
ASEG-wm-lh-precentral_normRange,,,0.037230692710139304,,0.8574203986355496,-0.004111722888019585,0.00012063102240914629
A2009-ctx-lh-G_and_S_occipital_inf_ThickStd,,,0.3363407614956652,,0.8572921803463381,-0.024920901370297437,0.00035935661338345
ASEG-wm-lh-fusiform_normRange,,,0.0038333653219510162,,0.8570851934450482,-0.0035253649236831296,7.231663163327851e-05
A2009-ctx-rh-G_Ins_lg_and_S_cent_ins_ThickAvg,,,1.167684925013596,,0.8566847193209141,-0.029567187557690295,9.242010645656246e-05
ASEG-Left-Amygdala_normMean,,,0.10879490118452305,,0.8563261162242196,-0.009099132687677492,0.00012712734782815494
ASEG-Right-Amygdala_Volume_mm3,,,-0.17474313724218538,,0.8562814774465788,0.02145860824568497,-0.0003712493793409133
ASEG-wm-lh-temporalpole_Volume_mm3,,,-0.1899437400844433,,0.8560226188368864,0.013235218360886269,-0.0001727028988027962
ASEG-wm-lh-precuneus_normStdDev,,,0.010919955455397055,,0.8559482042322518,-0.008950934349513455,0.00018849536024953992
A2009-ctx-lh-G_and_S_cingul-Mid-Ant_ThickStd,,,1.455893894811129,,0.8550945824090237,-0.06652186671665425,0.0007083497741005604
ASEG-wm-rh-superiorfrontal_normMean,,,1.2840464245544019,,0.854937572101681,-0.055069649344448406,0.0005526765354438924
ASEG-Left-Caudate_Volume_mm3,,,0.8163077706947522,,0.854575515916855,-0.016732083974222395,-8.817950729115957e-06
A2009-ctx-rh-G_and_S_paracentral_ThickStd,,,0.6856987268879589,,0.8538889727376847,-0.037589525359553864,0.0004719118416689316
