feature_name,Norm_Coeff,Hearing_Coeff,Norm_Intercept,Hearing_Intercept,mean,Norm_Coeff_age,Norm_Coeff_age2
ASEG-wm-rh-isthmuscingulate_normRange,,,0.7068609018084083,,0.9544238209348411,-0.04362647295615845,0.0005986126429923893
ASEG-Left-Pallidum_normMean,,,-3.0430648143266548,,0.9542177916206376,0.14513830772333833,-0.0016299132129277058
A2009-ctx-lh-G_temp_sup-G_T_transv_ThickAvg,,,0.810542486495696,,0.9536764416583016,-0.025164772790413247,0.00014803354535121004
ASEG-Left-Putamen_normStdDev,,,-0.6264407515013721,,0.9536669735972431,0.03253825679287298,-0.0003750258369761466
ASEG-wm-rh-rostralmiddlefrontal_normMean,,,1.0998088716053025,,0.9527955507922247,-0.046186450180518805,0.000442204659230112
ASEG-CC_Mid_Anterior_normMean,,,-1.0764383449191655,,0.9527167243577906,0.058461196176181514,-0.0006930165863363849
ASEG-CC_Mid_Posterior_Volume_mm3,,,-0.6542444773937496,,0.9526217052439075,0.040694836919918966,-0.0005199420960922637
ASEG-Left-Cerebellum-White-Matter_Volume_mm3,,,-1.5633935113898172,,0.9514178055097309,0.07678906103200693,-0.0008557295127997248
A2009-ctx-rh-Pole_occipital_GrayVol,,,0.20869287507968143,,0.951282913397109,-0.0014396751029180125,-6.474905345774436e-05
ASEG-CC_Anterior_normMean,,,-1.8229249994310859,,0.9511565512934991,0.0869861007600718,-0.0009637366545096877
ASEG-wm-lh-superiortemporal_normStdDev,,,-0.003001203933010399,,0.9507703825785406,-0.0035749895186834887,8.511106099154544e-05
A2009-ctx-lh-G_oc-temp_med-Parahip_ThickAvg,,,-0.37776863462578353,,0.9507006485131843,0.018841952959160913,-0.000216399022840107
A2009-ctx-rh-S_circular_insula_sup_ThickAvg,,,1.3692704815775438,,0.9506084052608513,-0.033897966949915107,6.957310967690184e-05
A2009-ctx-lh-S_parieto_occipital_ThickAvg,,,1.8846300748271214,,0.950599914642974,-0.06048625898093572,0.00037245636521592896
A2009-ctx-lh-S_subparietal_ThickAvg,,,1.412776564209431,,0.9504371476229968,-0.04403552977658834,0.0002563514667484046
ASEG-wm-lh-rostralmiddlefrontal_normRange,,,0.36520993557135983,,0.9502551481059118,-0.018695700914754303,0.00024597466629332405
A2009-ctx-lh-G_oc-temp_med-Lingual_GrayVol,,,0.4490253014162481,,0.949909525420863,-0.006693095975265914,-5.5449385797586976e-05
A2009-ctx-rh-G_front_inf-Triangul_ThickStd,,,2.2902460432230756,,0.9494592805227827,-0.10110390020468864,0.001033359473896217
A2009-ctx-rh-G_temp_sup-Plan_tempo_GrayVol,,,0.824197977120116,,0.9488865123161174,-0.020868029963561643,6.546759231232491e-05
ASEG-wm-rh-frontalpole_normMean,,,0.6020698425631651,,0.9486184147469268,-0.03140170470102622,0.0003742153839742079
A2009-ctx-lh-S_calcarine_ThickStd,,,1.299612405217738,,0.948196080632797,-0.040583919571780105,0.00025348104370720746
ASEG-Right-Putamen_normStdDev,,,-0.5043919008175128,,0.947665462171115,0.02841188414045171,-0.0003445136200168827
A2009-ctx-rh-G_temp_sup-Lateral_GrayVol,,,1.4403375447437141,,0.9470775593794274,-0.04347082307468212,0.00024798191818169196
ASEG-wm-lh-isthmuscingulate_normMin,,,-0.2932450541983882,,0.9469402946054976,0.02262995625513037,-0.00035531310540776266
ASEG-wm-rh-precuneus_normStdDev,,,0.23820287434454118,,0.9467640930567167,-0.018476275049952598,0.000280364485005584
A2009-ctx-rh-G_and_S_paracentral_ThickStd,,,0.6856987268879589,,0.9465031290448943,-0.037589525359553864,0.0004719118416689316
A2009-ctx-rh-G_front_middle_ThickStd,,,1.8203671275723419,,0.9455893520476557,-0.08185097391152973,0.000845608491381189
ASEG-WM-hypointensities_normMean,,,0.22727055266588814,,0.9451865140137147,-0.015392076495753774,0.00021631974503982882
A2009-ctx-lh-G_temp_sup-Lateral_GrayVol,,,1.133100814160863,,0.9450947670680507,-0.03254929294440757,0.0001665145126373465
A2009-ctx-lh-G_occipital_middle_GrayVol,,,0.7921529382963497,,0.9449050690852083,-0.02426917364012342,0.00014836910076104892
ASEG-wm-lh-superiorfrontal_normRange,,,0.2719103891555519,,0.9448736961018909,-0.02567006576525394,0.0004289863273978117
A2009-ctx-lh-G_temp_sup-Plan_polar_GrayVol,,,0.8045760751207146,,0.9441863761861615,-0.015116303533868388,-2.9983094514837116e-05
ASEG-Right-Pallidum_normStdDev,,,0.19864122275252438,,0.9438554428535477,-0.015190265274529985,0.00026720244697360556
ASEG-wm-rh-fusiform_normRange,,,0.3984528674234296,,0.943667635382042,-0.025463941690463888,0.00033327243826657816
ASEG-Right-Cerebellum-White-Matter_normMean,,,-1.1737097828656577,,0.9431496825342843,0.037809130835750444,-0.0002513912068158832
A2009-ctx-rh-S_calcarine_ThickStd,,,1.6086126145671464,,0.9429867252000513,-0.05118660960527814,0.00032674889541154853
ASEG-wm-rh-parstriangularis_normStdDev,,,-0.31710914049302874,,0.9421464413758314,0.01030681570605966,-4.5218347443451756e-05
ASEG-WM-hypointensities_normRange,,,0.3101886248686197,,0.9421215776868912,-0.02731701072846164,0.00044953491171410614
A2009-ctx-rh-G_temporal_middle_GrayVol,,,1.2193568472065868,,0.9420405719054115,-0.03373117809910686,0.00014688033819210833
ASEG-wm-lh-rostralmiddlefrontal_normMean,,,0.9838531194901879,,0.9419584040691226,-0.04279410596491146,0.0004124821729300587
A2009-ctx-rh-S_occipital_ant_ThickAvg,,,0.8261722665851907,,0.9413997555334558,-0.02041490965681022,4.0264811774444044e-05
A2009-ctx-lh-G_front_inf-Triangul_ThickStd,,,2.07451253838038,,0.9393434575635892,-0.08533486691217972,0.0008121397850517595
A2009-ctx-rh-G_and_S_cingul-Mid-Ant_ThickStd,,,1.1134485034984598,,0.9392215151365924,-0.04202847336939231,0.00035203465894803534
ASEG-wm-lh-pericalcarine_normMean,,,-0.4615658485969652,,0.9385293287214809,0.01810331696093859,-0.00017048328320239087
ASEG-wm-rh-caudalanteriorcingulate_normMin,,,-0.6455081336347411,,0.9384146163133811,0.04556348307740151,-0.0006059275230045237
A2009-ctx-lh-G_pariet_inf-Supramar_ThickStd,,,1.9754719113931178,,0.9382294103349648,-0.08839184095202417,0.0009224329036564617
A2009-ctx-rh-G_temporal_middle_ThickAvg,,,1.599954355106159,,0.9376214832452714,-0.051611734036893654,0.0003295273663699172
ASEG-Left-Putamen_normMin,,,0.37065907436091444,,0.9374958762930291,-0.00921378250841802,7.451414042967999e-06
ASEG-Right-Pallidum_normMean,,,-2.0586386541187975,,0.9373511885611155,0.10227615871695717,-0.0011952104370448885
A2009-ctx-rh-G_precuneus_ThickAvg,,,1.727494516854595,,0.9362453443759992,-0.05988649581426482,0.000431350146629108
ASEG-wm-lh-frontalpole_normMean,,,0.16991230233794546,,0.9352972415305749,-0.007921176032637325,8.641321325732509e-05
ASEG-Right-Cerebellum-White-Matter_Volume_mm3,,,-1.097711484957548,,0.9348852947742957,0.05824156996840214,-0.0006905628407376175
A2009-ctx-lh-G_Ins_lg_and_S_cent_ins_GrayVol,,,0.9325231548755664,,0.9348079607994055,-0.021366162308100976,2.05144589998448e-05
A2009-ctx-lh-G_subcallosal_ThickStd,,,0.19028609904514357,,0.933699455538961,0.006233454901409628,-0.00019284421476861312
ASEG-wm-rh-rostralmiddlefrontal_normStdDev,,,-0.4744170088255591,,0.9335077590534958,0.01965301080679716,-0.00015222135664306894
A2009-ctx-lh-S_collat_transv_ant_ThickAvg,,,0.6794640031094483,,0.9334621594172023,-0.018492657186761637,7.294964567101811e-05
ASEG-Right-Cerebellum-White-Matter_normRange,,,0.3488733193782779,,0.9334611145020455,-0.010860608996131563,8.269795062738418e-05
ASEG-wm-lh-parstriangularis_normMean,,,0.598314521312193,,0.9333845131554898,-0.025320300237828015,0.00023675713438382566
A2009-ctx-rh-G_oc-temp_med-Lingual_ThickStd,,,0.6687530706931074,,0.9332092832071863,-0.011302122583390575,-7.876120131933807e-05
ASEG-wm-rh-paracentral_normRange,,,0.131112795964567,,0.9327189273571799,-0.015265283956830598,0.00026489866429403385
ASEG-wm-rh-superiortemporal_normMean,,,0.3616487953534182,,0.9319296997713196,-0.01033252690448873,5.0285222325128316e-05
A2009-ctx-rh-G_front_sup_ThickStd,,,2.30602560344952,,0.9313235280310234,-0.09100274247906111,0.0008291249367550627
ASEG-Left-Thalamus_normStdDev,,,-0.47010991898874227,,0.9302825774829498,0.0010217701673440175,0.0001802883921139911
A2009-ctx-rh-G_front_inf-Opercular_GrayVol,,,1.6533362571690144,,0.9299266680433133,-0.05088000759720186,0.00030881186677107986
ASEG-wm-rh-frontalpole_normStdDev,,,-0.0927542707437673,,0.9298092532105531,0.0021849809405451704,1.8520243648423725e-05
A2009-ctx-rh-S_central_ThickAvg,,,0.5797089012600862,,0.9293613048654616,-0.011709579567656463,-1.3341158523611794e-05
A2009-ctx-lh-G_rectus_ThickStd,,,1.7908951653286334,,0.9293555484982584,-0.07948005636211682,0.0008153310791159887
ASEG-wm-lh-superiortemporal_normRange,,,0.6664338465887685,,0.9282670318526154,-0.031543863120990764,0.0003436482764915102
A2009-ctx-rh-G_and_S_cingul-Ant_ThickStd,,,1.4235283720772367,,0.9278223793167882,-0.05220206895916998,0.00042785726650727146
A2009-ctx-lh-G_orbital_ThickAvg,,,1.8924912998950774,,0.9277479425949918,-0.06450956988227509,0.00047035322783187155
A2009-ctx-lh-G_and_S_cingul-Ant_GrayVol,,,1.2294034918063783,,0.9263212999207534,-0.03338543932648228,0.00014161147979563124
ASEG-wm-lh-lingual_normMin,,,-0.37639244999722726,,0.9260935209676714,0.012863131168775148,-0.00014465753069336834
ASEG-wm-lh-rostralanteriorcingulate_normRange,,,-0.5461604373934487,,0.92588379453888,0.010680338698479197,5.582663069767275e-06
ASEG-wm-lh-parstriangularis_normStdDev,,,-0.5323048129183348,,0.9258834656356261,0.018530669132280967,-0.00013067483789537806
ASEG-wm-rh-supramarginal_normMin,,,0.5576818787450528,,0.9257771483754463,-0.019013607719241505,0.00010705585905308997
A2009-ctx-rh-G_and_S_cingul-Mid-Post_ThickAvg,,,2.6934612348954015,,0.9256934904859045,-0.10494781271844565,0.0009294559527785147
