feature_name,Norm_Coeff,Hearing_Coeff,Norm_Intercept,Hearing_Intercept,mean
A2009-ctx-rh-G_pariet_inf-Angular_GrayVol,-0.0168185822079331,0.00723916326417487,0.837430740611763,-0.603971997118485,0.723582855465236
ASEG-Right-Accumbens-area_normMean,0.00854845189206184,-0.00662645028075305,-0.521055608678889,0.561042234931855,0.722225704005746
A2009-ctx-lh-S_oc-temp_med_and_Lingual_ThickAvg,-0.0204043845235659,0.00207065326460137,0.998648058373879,-0.47056493244157,0.718572069345853
ASEG-wm-rh-postcentral_normMean,0.00917004841312592,-0.00657992391973311,-0.464724109113566,0.783539900914258,0.718271365084344
A2009-ctx-rh-G_and_S_cingul-Mid-Post_GrayVol,-0.0178893779840522,0.00469420921500342,0.894360643683609,-0.516915885698764,0.71567916076447
A2009-ctx-rh-G_temp_sup-Lateral_GrayVol,-0.021098252858898,0.000397887837090703,1.06875831803719,-0.393239607557657,0.713171723435142
ASEG-CC_Mid_Posterior_normMean,-0.0184412364037435,0.0018947231594503,0.860106041096934,-0.526884636246579,0.712430550429871
A2009-ctx-lh-S_circular_insula_inf_ThickAvg,-0.0205865592265924,0.00272424502905026,0.991404025989469,-0.486354019117812,0.710161364665398
A2009-ctx-rh-S_calcarine_ThickAvg,-0.0244021970574055,-0.000886784519653101,1.25083298138407,-0.179496326036553,0.708628747263391
A2009-ctx-rh-S_oc-temp_med_and_Lingual_ThickAvg,-0.0215323107622238,0.000318799522830549,1.05146602714354,-0.428471763382743,0.706615237082914
A2009-ctx-rh-G_temp_sup-Plan_tempo_ThickAvg,-0.0195363568492153,-0.000700778145714258,0.960675038403982,-0.390426494824368,0.705067501516262
A2009-ctx-rh-S_temporal_sup_GrayVol,-0.0196045013348824,0.00050457630640651,0.986383824262049,-0.390469347032793,0.702885932103357
A2009-ctx-rh-Pole_occipital_ThickStd,0.0165780979895244,-0.00662186582151994,-0.780066196390045,0.577928793335635,0.702232683122357
A2009-ctx-lh-S_subparietal_GrayVol,-0.0171160159258803,0.00390473685227484,0.876912846459524,-0.512613920781852,0.698733023399715
A2009-ctx-lh-G_precuneus_GrayVol,-0.0214306307118578,-0.00150174633453006,1.07612365188441,-0.287814806589085,0.698560511366426
A2009-ctx-lh-S_circular_insula_sup_ThickAvg,-0.0254035089161164,-0.00190228617736931,1.2491412693553,-0.164826656104873,0.697271528725999
ASEG-Right-Lateral-Ventricle_Volume_mm3,0.0210425598467889,-0.00242427698742168,-0.951120558945087,0.751916825844202,0.697169056086357
A2009-ctx-lh-G_front_sup_GrayVol,-0.0223896376712345,0.00186602420753321,1.14099772788797,-0.317429983463711,0.693918899069375
A2009-ctx-lh-G_Ins_lg_and_S_cent_ins_GrayVol,-0.0180703751372113,0.00504834739467884,0.898845628476344,-0.552342114283763,0.693414428306041
A2009-ctx-rh-S_oc-temp_med_and_Lingual_GrayVol,-0.0158200555851415,0.00378205218910891,0.803533476477873,-0.549154749890421,0.693155568838057
A2009-ctx-lh-G_insular_short_GrayVol,-0.0188457085243868,0.00566549150553397,0.94066013108128,-0.448128178792734,0.692722149465761
A2009-ctx-rh-S_subparietal_GrayVol,-0.0190033595295177,0.00151494583018277,0.955616854956497,-0.415650041453554,0.684551886369555
ASEG-Left-Lateral-Ventricle_Volume_mm3,0.0206576369850916,-0.00326868430979489,-0.942367916060871,0.763693288383847,0.684139850400321
A2009-ctx-lh-G_pariet_inf-Angular_GrayVol,-0.0180935210922695,0.00316720294460759,0.932881362201053,-0.424719586984804,0.671517690432452
A2009-ctx-rh-G_occipital_middle_ThickStd,0.0182154174843875,-0.0034981770291075,-0.825923095348334,0.657523155268637,0.669553055330627
A2009-ctx-lh-G_temp_sup-Plan_polar_GrayVol,-0.0173764934851199,0.00393127409335814,0.869132511517518,-0.499890022581153,0.668794402604411
ASEG-Right-choroid-plexus_Volume_mm3,0.018290252040058,0.00074116353156612,-0.848320024490459,0.496668951087767,0.668218584537464
ASEG-Left-Amygdala_Volume_mm3,-0.0136940592966252,0.00448642682917673,0.681597878334369,-0.628082735894335,0.667673577114669
ASEG-Left-Accumbens-area_normMean,0.00844207774639971,-0.00481438961967932,-0.507715946427041,0.473803154831977,0.661833564739267
A2009-ctx-rh-G_pariet_inf-Supramar_GrayVol,-0.0193544052988805,0.00268681952557934,0.969844554766659,-0.359971424515216,0.659487206709897
A2009-ctx-lh-G_front_middle_GrayVol,-0.0220755941904678,-0.00167989834311098,1.09848173325354,-0.220811571322313,0.659139607737348
A2009-ctx-rh-G_and_S_subcentral_GrayVol,-0.0191188157558349,0.00163212569078305,0.962113365398707,-0.364275049398908,0.655071790274874
A2009-ctx-rh-G_rectus_GrayVol,-0.0200733921345472,0.00097510262544535,1.01962025152764,-0.30400517544064,0.655062306417178
A2009-ctx-lh-S_orbital_med-olfact_GrayVol,-0.0195562503546195,0.00260487232358357,0.978135874879898,-0.347379487157029,0.652540851184711
A2009-ctx-lh-G_temp_sup-Lateral_GrayVol,-0.0190571538780398,-0.000202921868418551,0.955341322850649,-0.356682080098038,0.652442058091421
A2009-ctx-rh-G_temp_sup-G_T_transv_ThickAvg,-0.0157018097872334,0.00371370905551849,0.7653151222956,-0.530693166088503,0.651995063604025
A2009-ctx-rh-G_temporal_middle_GrayVol,-0.0212853527632991,-0.00119382850580556,1.06239425375669,-0.209414311652653,0.65022680882636
A2009-ctx-lh-G_front_inf-Orbital_GrayVol,-0.0192591166076596,0.00117741216214458,0.988703249370739,-0.301590012389842,0.650037595125319
ASEG-Right-Amygdala_Volume_mm3,-0.0119425887492408,0.00561535115096506,0.590563515387682,-0.659105176489933,0.648973058979266
A2009-ctx-lh-G_temporal_middle_ThickAvg,-0.0198112944241332,0.00194201047580799,0.978081036677724,-0.391586104956833,0.645521779397693
A2009-ctx-rh-S_temporal_transverse_ThickAvg,-0.0169816128914959,-0.00233647978522622,0.8377745720517,-0.315490338665456,0.644792034972802
A2009-ctx-rh-G_insular_short_GrayVol,-0.0163500761829813,0.00606668003430861,0.817779932545921,-0.473566215869039,0.64442861296927
A2009-ctx-rh-G_front_inf-Opercular_ThickAvg,-0.022420984464332,-0.00277959663491423,1.09457530240295,-0.224565712651098,0.639827382421859
A2009-ctx-rh-G_temp_sup-Lateral_ThickAvg,-0.0159660716668059,0.000846235668716148,0.793165306156178,-0.444842783243644,0.639717001900718
A2009-ctx-lh-S_calcarine_ThickStd,-0.0208807493006313,0.00134013204567396,1.04469640542143,-0.275715732600503,0.638364436788404
A2009-ctx-rh-G_temp_sup-Plan_tempo_GrayVol,-0.0158743490960379,-0.000130170966656795,0.806078040138498,-0.421521764300874,0.637624974508013
A2009-ctx-rh-G_temporal_middle_ThickAvg,-0.0176112278357355,0.00507293336763225,0.880148292934791,-0.509285925070743,0.636240025602252
ASEG-wm-lh-precentral_normMean,0.0085686850134314,-0.00576228985865304,-0.435034496753286,0.694682305339333,0.635662847171333
A2009-ctx-rh-G_pariet_inf-Supramar_ThickAvg,-0.0218572757966179,0.000199321267270796,1.08445862037441,-0.208104813121159,0.632792678283271
A2009-ctx-rh-S_circular_insula_inf_ThickAvg,-0.0207355541958762,-0.000893353038863667,0.997697380343092,-0.330418470668479,0.631281529819096
ASEG-Optic-Chiasm_Volume_mm3,0.0186122120513617,-0.00317323923427736,-0.922910326344811,0.412377605100575,0.630914703588516
ASEG-WM-hypointensities_normMean,0.00682467341953495,-0.010704801471273,-0.325765315767515,0.772572525188408,0.630629880164171
A2009-ctx-rh-G_front_inf-Triangul_GrayVol,-0.0166385147184746,0.00556506461426249,0.849884293291124,-0.389983904494817,0.629794009591591
A2009-ctx-lh-S_oc-temp_med_and_Lingual_GrayVol,-0.0168854957367187,0.00105471093443215,0.843819882417565,-0.389196653294989,0.629279862327973
A2009-ctx-lh-G_cingul-Post-dorsal_GrayVol,-0.0169882603278139,0.00364785693645925,0.855301063661209,-0.416679389423801,0.627079741308167
A2009-ctx-rh-S_intrapariet_and_P_trans_GrayVol,-0.0157201422158935,0.0018042178377274,0.789632210583681,-0.427530088038333,0.625751490517569
A2009-ctx-rh-G_cingul-Post-dorsal_GrayVol,-0.0186685463647914,-0.000738864793474942,0.955291916001596,-0.29414734381235,0.625224143740103
A2009-ctx-lh-S_parieto_occipital_ThickAvg,-0.0237220593912369,-0.00372216764846205,1.16274440477109,-0.119047745638613,0.623827946503033
ASEG-wm-rh-transversetemporal_normStdDev,-0.00826955471242725,0.00880948798922941,0.439146370402768,-0.601657162618694,0.62105353129862
A2009-ctx-rh-G_front_sup_GrayVol,-0.019806339448048,0.00193003923662193,1.01101022192972,-0.252452528609122,0.620130004782545
A2009-ctx-rh-Lat_Fis-post_ThickAvg,-0.0227481318288366,-0.00184902710687236,1.12614358130998,-0.142132128083281,0.616306837067746
A2009-ctx-rh-S_parieto_occipital_ThickAvg,-0.0213743233602859,-0.00130549126682119,1.05524412690434,-0.234207012200695,0.613682542253985
A2009-ctx-rh-G_temp_sup-Plan_polar_GrayVol,-0.0165807583116223,0.002203432505004,0.829991486027019,-0.428685098081946,0.61325049489126
ASEG-Left-Hippocampus_Volume_mm3,-0.0123901102962751,-0.000231513222765803,0.620876010694628,-0.422117748668104,0.612609226531856
A2009-ctx-lh-S_intrapariet_and_P_trans_GrayVol,-0.0166360605317544,0.00137754921415343,0.82860637504518,-0.41472877681408,0.611038722130386
ASEG-Right-Hippocampus_Volume_mm3,-0.0119463053843669,-0.000102867006155489,0.577893401488202,-0.441032946558085,0.610741439531714
A2009-ctx-lh-G_temp_sup-Plan_tempo_ThickAvg,-0.0183677500142453,-0.00136822618168467,0.905410994290358,-0.323217919535925,0.609902504712954
A2009-ctx-lh-S_oc_sup_and_transversal_GrayVol,-0.0166872082715784,0.00220343013510048,0.851954563877395,-0.386971216812973,0.607086490182603
ASEG-wm-rh-precentral_normMean,0.00734425236272553,-0.00660128029417248,-0.364366415166663,0.731788798124639,0.604307329480513
A2009-ctx-lh-G_front_inf-Orbital_ThickAvg,-0.0212641961374546,-0.00256079846255361,1.03587454347696,-0.201513109747163,0.600598040836399
A2009-ctx-rh-G_and_S_cingul-Mid-Ant_GrayVol,-0.0175118767380735,0.00291397609556733,0.872897913857612,-0.349190829444204,0.599923487415998
A2009-ctx-rh-G_precentral_ThickAvg,-0.0148998080118378,0.00564944213143239,0.738966646410091,-0.546940506753735,0.598200671415903
A2009-ctx-rh-S_circular_insula_sup_ThickAvg,-0.0236691045912848,-0.00306745451204608,1.16847445620678,-0.0890556272602176,0.596834777465655
A2009-ctx-lh-G_pariet_inf-Supramar_GrayVol,-0.0174721284182468,0.00216306444913569,0.882160583058804,-0.32641280393876,0.595145959012721
A2009-ctx-lh-G_front_inf-Opercular_ThickAvg,-0.0232103619159945,-0.00331362693888148,1.15268066463975,-0.0922453215940075,0.59202628954804
A2009-ctx-lh-G_and_S_subcentral_GrayVol,-0.0199470398020807,-0.000520423832520291,1.02250917874723,-0.25738301268781,0.591518813951422
ASEG-Right-Caudate_normMean,0.00580108215435225,-0.00684884984064204,-0.39264574927403,0.490790005542688,0.587953276489209
A2009-ctx-lh-G_temporal_inf_GrayVol,-0.0147621914167112,0.00418297353869089,0.743475413564588,-0.445148811320551,0.587746733712225
A2009-ctx-lh-G_front_inf-Triangul_ThickAvg,-0.0226817479487696,-0.00308915108068555,1.11546810703939,-0.118781898273083,0.584848284470643
A2009-ctx-rh-G_front_inf-Orbital_GrayVol,-0.0172217542446099,0.00360723183911202,0.872358401985473,-0.328541125812049,0.583417313421255
ASEG-wm-lh-postcentral_normMax,0.0114911470101605,-0.000938280913142884,-0.493179407552873,0.639496644551707,0.583199378998502
A2009-ctx-lh-Lat_Fis-post_ThickAvg,-0.0240232858478284,-0.00679775852570399,1.16373277417363,-0.0313822715763162,0.581907275079924
ASEG-wm-rh-postcentral_normStdDev,-0.0041291110697128,0.00876378841954245,0.289195402641503,-0.574675367192922,0.578055168878201
ASEG-wm-rh-cuneus_normMean,0.0054662339449073,-0.0120950191760466,-0.281426972946757,0.788153933626609,0.578017147619995
ASEG-wm-lh-transversetemporal_normStdDev,-0.00611313341511918,0.00860975064198643,0.346121369765015,-0.591599565363585,0.574184313692304
A2009-ctx-rh-S_calcarine_ThickStd,-0.0192640088262638,9.67979574045658E-05,0.975402606782611,-0.189459797662915,0.573453612135395
A2009-ctx-rh-G_Ins_lg_and_S_cent_ins_GrayVol,-0.0186335636681512,0.000858716333770711,0.92400747762049,-0.303964908134918,0.573374461055409
A2009-ctx-rh-G_cingul-Post-dorsal_ThickAvg,-0.0216570343415388,-0.00248971656676206,1.05426464856558,-0.17266258329961,0.571724178423944
A2009-ctx-lh-G_temp_sup-G_T_transv_GrayVol,-0.0131057318900763,0.00346987670797037,0.661240498434395,-0.445727971819752,0.57077532146549
A2009-ctx-lh-G_and_S_cingul-Mid-Post_GrayVol,-0.0167097664162713,0.00213602144679266,0.829217318351749,-0.309031506066137,0.569852882806088
A2009-ctx-rh-S_circular_insula_ant_ThickAvg,-0.0190425752362824,0.00146415309740497,0.930858132780634,-0.258470942811673,0.569553292920234
A2009-ctx-lh-G_oc-temp_lat-fusifor_ThickStd,0.0126117181442754,-0.00467720303777727,-0.586672903827535,0.526648720078603,0.56952952357197
A2009-ctx-rh-G_front_inf-Triangul_ThickAvg,-0.0223572277420127,-0.00253677541128582,1.13134375509659,0.0132418894599761,0.567387307935033
ASEG-wm-rh-superiorparietal_normMean,0.00130101247452811,-0.00950347679886551,-0.0754166927317865,0.840981100629088,0.565252803529504
A2009-ctx-rh-G_oc-temp_med-Lingual_ThickStd,-0.0131554907628155,0.00498416935204978,0.661489787804561,-0.490456696565007,0.564762278624883
A2009-ctx-lh-S_circular_insula_sup_GrayVol,-0.017651176314601,0.000282326897531552,0.879706717237717,-0.282277474259542,0.563733222750099
A2009-ctx-lh-G_cingul-Post-dorsal_ThickAvg,-0.0212144936536863,-0.00275373383546505,1.02795062601799,-0.147352066438313,0.562278109660247
A2009-ctx-rh-G_temporal_inf_GrayVol,-0.0135302925987757,0.00374554588777999,0.669168122959648,-0.479162593522786,0.56007378096344
A2009-ctx-rh-S_circular_insula_sup_GrayVol,-0.0145136103143313,0.00383979206210751,0.726757477980083,-0.421392621912135,0.559881159071633
ASEG-wm-lh-caudalanteriorcingulate_normRange,0.0131252222785408,0.00348484891662421,-0.646866546479884,0.123838529020256,0.559345833804414
ASEG-wm-lh-rostralmiddlefrontal_normMax,0.00763296095198874,0.00566973637826292,-0.25754162854197,0.39646393539938,0.557910432604818
A2009-ctx-rh-G_precentral_ThickStd,0.00674677415662496,-0.00976064444138116,-0.318286210451597,0.839770546512864,0.557591319507063
ASEG-wm-rh-precentral_normStdDev,-0.00398550943122387,0.00885051778501576,0.244230341812243,-0.617085372141867,0.557472993722698
ASEG-Right-Amygdala_normMean,0.00454988998088844,-0.00631473308075778,-0.308162879234274,0.506092052095942,0.557135529921002
A2009-ctx-rh-S_circular_insula_ant_GrayVol,-0.0165634801843727,0.0021081958638533,0.847087682523916,-0.289309312844291,0.556603819330276
A2009-ctx-rh-G_and_S_cingul-Mid-Post_ThickAvg,-0.0201010975449577,-0.00123549483295823,0.997443128571881,-0.155184407910072,0.553105063250415
A2009-ctx-lh-G_rectus_ThickAvg,-0.0216315183162719,-0.00234091262452014,1.06153674022394,-0.0727894805818044,0.55258963975653
A2009-ctx-lh-G_precentral_ThickAvg,-0.0158413314125331,0.00143178986930341,0.777104309308651,-0.376382115652579,0.551252957861479
A2009-ctx-rh-S_temporal_transverse_GrayVol,-0.0159880941266684,0.0003579132259792,0.799499811819304,-0.340964230583671,0.55013924451011
ASEG-wm-rh-caudalmiddlefrontal_normMax,0.00341245157319491,0.003887998557154,-0.0687320272464674,0.463867413505818,0.55000593627782
A2009-ctx-lh-G_subcallosal_ThickAvg,-0.0147892103325135,0.00173842026844064,0.722304366670842,-0.381986942647718,0.549760203207473
A2009-ctx-rh-S_occipital_ant_ThickAvg,-0.0153790885039598,0.00292453067440988,0.754860382632383,-0.371261625769449,0.548029232897696
ASEG-Left-Caudate_Volume_mm3,-0.0192319973896384,-0.00213842025882676,0.963020710086956,-0.145448556077118,0.547496184364457
ASEG-Right-Putamen_normStdDev,-0.00796523938957831,0.00865154931202055,0.423755485327707,-0.658910852561117,0.546527464255386
A2009-ctx-lh-G_temp_sup-Lateral_ThickAvg,-0.014790741425582,-0.00152297827961762,0.731067407189631,-0.297778542739023,0.546152061610476
ASEG-wm-lh-frontalpole_normMin,0.00314841353873385,-0.0117829954072379,-0.176410246833194,0.86359209366029,0.546037125064884
A2009-ctx-lh-S_temporal_transverse_ThickAvg,-0.0147962409692483,-0.00225225035353395,0.751099696935955,-0.214463157202734,0.54603370334744
A2009-ctx-rh-G_temp_sup-G_T_transv_GrayVol,-0.0164416979203038,-0.000634416828963778,0.82810283170507,-0.233829610402742,0.545468224077593
A2009-ctx-lh-S_subparietal_ThickAvg,-0.0167397298412117,0.00179573959757336,0.837357451435422,-0.265933372280732,0.543603454206664
A2009-ctx-rh-G_rectus_ThickAvg,-0.0179091915129634,-0.00172639269989004,0.890544570709502,-0.175617672550007,0.542085264198264
A2009-ctx-rh-G_front_inf-Orbital_ThickAvg,-0.019678146329537,-0.00133834923368172,0.957405305906077,-0.161673481082029,0.541366134382684
A2009-ctx-rh-G_front_middle_GrayVol,-0.0212622476767526,-0.00477099432310948,1.08241970968865,-0.0314933475671275,0.540599364562794
ASEG-CC_Mid_Posterior_normStdDev,0.0152296062896567,-0.0012257358448082,-0.751134328846389,0.340758831044772,0.53861516152319
ASEG-wm-lh-caudalanteriorcingulate_normMin,-0.0123006622352603,-0.00362893721218689,0.592080012723295,-0.114435094405782,0.536826730663055
A2009-ctx-rh-G_oc-temp_lat-fusifor_ThickAvg,-0.0127847767073144,0.0033600765537034,0.62268006874506,-0.477728290493731,0.535474492832732
ASEG-wm-lh-precentral_normStdDev,-0.00349924681869034,0.00847660664985862,0.213583803838133,-0.607047258786198,0.534080177100964
A2009-ctx-rh-S_oc_sup_and_transversal_GrayVol,-0.0159397124798516,-0.00198766468146735,0.803789281047451,-0.220406019721784,0.531178128466989
ASEG-Left-Amygdala_normMean,0.00398388653219703,-0.006398696078911,-0.286242945405481,0.482674668976941,0.530183685791767
A2009-ctx-lh-G_temp_sup-G_T_transv_ThickAvg,-0.0133701813401878,0.00224646617526009,0.651929088121337,-0.402653253598023,0.527912646409994
A2009-ctx-rh-G_precentral_GrayVol,-0.0142343212401578,0.00206663927239038,0.713683927387655,-0.340996493569438,0.526295485936191
A2009-ctx-rh-G_precuneus_ThickAvg,-0.0192432581662269,-0.00250182314726138,0.96317096961391,-0.134832810538669,0.524832741369956
ASEG-wm-rh-inferiorparietal_normMax,0.00304103471711348,-0.0121912290639988,-0.0291323666891207,1.25174010601956,0.52412541468109
A2009-ctx-lh-S_temporal_inf_GrayVol,-0.0122060857067789,0.00355128963977133,0.610541723566738,-0.459510457305804,0.523807822875305
A2009-ctx-lh-G_pariet_inf-Supramar_ThickAvg,-0.02135342393873,-0.00455327737452677,1.0683902434073,-0.00926642730038658,0.522000328405035
A2009-ctx-lh-S_parieto_occipital_GrayVol,-0.0161069548883671,0.000368878365181402,0.803649386731153,-0.212266625919824,0.52038366303956
ASEG-wm-lh-superiorfrontal_normMean,0.00193803599858968,-0.00941242195267565,-0.130315207402669,0.755874984836298,0.520273496806635
ASEG-wm-lh-caudalmiddlefrontal_normMax,0.00413017893296957,0.00224729705470021,-0.200540855537938,0.296870870083117,0.519438985893525
A2009-ctx-rh-G_subcallosal_ThickAvg,-0.0124321500279572,-0.00242730496988016,0.591875671554616,-0.283803768591845,0.518433651568436
A2009-ctx-rh-G_temporal_inf_ThickAvg,-0.0116153674872311,0.0041439162748927,0.558860074194485,-0.499914625764678,0.517956326234473
ASEG-Left-Caudate_normMean,0.00584152054819154,-0.00451339307183627,-0.400580611509669,0.354012147971015,0.51781655939919
ASEG-Left-Cerebellum-White-Matter_normMean,0.00810045902134815,-0.00924074066554776,-0.36823466317715,0.6385160839311,0.517536734393645
ASEG-wm-lh-postcentral_normStdDev,-0.00331572780382591,0.00722157617432609,0.242812276669505,-0.514117638569495,0.517512289690629
A2009-ctx-lh-G_and_S_subcentral_ThickAvg,-0.0184940760709878,-0.00114511913524468,0.920008932303051,-0.124763737351943,0.517172787758628
ASEG-wm-rh-superiorfrontal_normMean,-0.000548060157918473,-0.0107552698618845,-0.00479531931764387,0.837492670141733,0.515725527397345
ASEG-wm-rh-pericalcarine_normMean,0.00412281768687957,-0.0102977681461681,-0.228351530000139,0.656617775787985,0.514121980594379
A2009-ctx-lh-Lat_Fis-ant-Horizont_GrayVol,-0.0128668691059445,0.00389327137443512,0.669205285597602,-0.379917132872525,0.513027672429642
ASEG-wm-lh-cuneus_normMean,0.00470026807176724,-0.0100845780647278,-0.243243949466222,0.696267808295135,0.511656687786061
A2009-ctx-rh-S_interm_prim-Jensen_ThickAvg,-0.0134832859821212,0.00356356282777916,0.687052880853902,-0.347156243939809,0.510373720492574
A2009-ctx-rh-G_and_S_transv_frontopol_GrayVol,-0.0188053184453759,-0.0016854080133379,0.942781430803357,-0.110923958087442,0.508201490817861
A2009-ctx-rh-G_temp_sup-Plan_polar_ThickAvg,-0.0103265353431326,0.00389140838476222,0.505218605996712,-0.527240633273623,0.508078458886161
A2009-ctx-lh-Pole_occipital_ThickAvg,0.0108936791106226,-0.00614218068421461,-0.522412321905761,0.514562836002938,0.506824718012001
A2009-ctx-lh-S_orbital-H_Shaped_GrayVol,-0.0145997544229157,0.00235850274212545,0.717613016232599,-0.270207049452954,0.506701099403675
ASEG-wm-rh-isthmuscingulate_normStdDev,0.0114855878342453,-0.00274662078019145,-0.547051619791929,0.483477619817092,0.506269162824552
A2009-ctx-rh-S_orbital-H_Shaped_GrayVol,-0.0161374822671019,-0.000747198639280441,0.816580439941153,-0.16141929418091,0.50347649868714
A2009-ctx-lh-S_front_inf_GrayVol,-0.0159039442448728,0.000712654397869167,0.827317899149182,-0.19418166183473,0.503086169403504
ASEG-CC_Central_normStdDev,0.0130785815984078,-0.00214722534308931,-0.642325734466849,0.424024853791473,0.502751313474505
ASEG-wm-rh-paracentral_normMean,0.00878145034329394,-0.000747713962166251,-0.434908951528445,0.395235147510305,0.502455520460577
A2009-ctx-rh-G_orbital_ThickAvg,-0.0183276195612176,-0.000701618699937645,0.914855786169277,-0.0871356753458358,0.501092606810069
ASEG-wm-lh-caudalanteriorcingulate_normStdDev,0.0120749731049742,0.00496528079658822,-0.574740979577087,0.120525033691541,0.500112532493465
A2009-ctx-lh-G_oc-temp_lat-fusifor_GrayVol,-0.0134214504140228,0.00274758599036085,0.67132786090532,-0.372216327077403,0.499784880449927
ASEG-CC_Mid_Anterior_normStdDev,0.0161398476271565,0.000704354260356196,-0.780681520830561,0.283711883669503,0.499184415906553
A2009-ctx-rh-S_parieto_occipital_GrayVol,-0.0169862007377918,-0.0019268371425895,0.860126265203607,-0.151030432918028,0.498445367671915
ASEG-wm-lh-superiorparietal_normMean,0.000322932011298509,-0.0104727562681936,-0.0429105960011735,0.811512175637728,0.497573719039324
ASEG-wm-lh-paracentral_normMean,0.00811848700128004,-0.00423603773688507,-0.407582294868381,0.539211391101998,0.49744316237711
A2009-ctx-rh-S_temporal_inf_GrayVol,-0.0122747932096295,-0.00107852441502463,0.634080185396756,-0.26643075418593,0.496506420243886
A2009-ctx-rh-G_and_S_cingul-Mid-Ant_ThickAvg,-0.0199558363049381,-0.00230587775129187,1.0019100643889,-0.0114019408135929,0.494795743135758
A2009-ctx-rh-S_orbital_lateral_GrayVol,-0.0110666521021135,0.00625195002428964,0.565257652250314,-0.461518129724261,0.49421917649273
A2009-ctx-lh-S_circular_insula_ant_ThickAvg,-0.0207855977844937,-0.00566958633378802,1.00960564352587,-0.00922161077127592,0.494097205429061
